scenario,n_sample,mechanism,condition,null_case,beta_treat,beta_int,method,n_reps,true_effect,bias,mcse_bias,rmse,mcse_rmse,coverage,mcse_coverage,type1,mcse_type1,obs_rate,p_hat_min,p_hat_med,p_hat_max,w_max,ess,trunc_frac
N350_MAR_both_misspec_ALT,350,MAR,both_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.013643903337706757,0.01493418890851358,0.23605216730359843,0.010882563255944796,0.944,0.014541526742402262,,,0.7672342857142858,,,,,,
N350_MAR_both_misspec_ALT,350,MAR,both_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.02395033481177787,0.01420952592773792,0.22549803698318363,0.010276683143171834,0.948,0.014042222046385685,,,0.7672342857142858,,,,,,
N350_MAR_both_misspec_ALT,350,MAR,both_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,0.000640204156710454,0.02010782632677003,0.3172967933633449,0.013817418098589584,0.956,0.012971353052014278,,,0.7672342857142858,0.6131136011838785,0.7756195534057606,0.8565123433427768,1.6594505309310355,267.34865855475925,0.0
N350_MAR_both_misspec_ALT,350,MAR,both_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.023335840931329815,0.014214316191381082,0.2255087822775942,0.010263354177591324,0.948,0.014042222046385685,,,0.7672342857142858,0.6131136011838785,0.7756195534057606,0.8565123433427768,1.6594505309310355,267.34865855475925,0.0
N350_MAR_both_misspec_NULL,350,MAR,both_misspec,True,0.0,0.0,CC,250,0.0,-0.0063596541796589225,0.01568930184635075,0.24765467715214912,0.01073698224204322,0.968,0.011131217363792701,0.032,0.011131217363792696,0.7695885714285714,,,,,,
N350_MAR_both_misspec_NULL,350,MAR,both_misspec,True,0.0,0.0,OM,250,0.0,-0.0031971897061194307,0.014798361191060334,0.23353608717572108,0.00999472876868048,0.968,0.011131217363792701,0.032,0.011131217363792696,0.7695885714285714,,,,,,
N350_MAR_both_misspec_NULL,350,MAR,both_misspec,True,0.0,0.0,IPW,250,0.0,-0.005433037919449829,0.01971368103341867,0.3111240807989468,0.01346057411933027,0.948,0.014042222046385685,0.052,0.014042222046385677,0.7695885714285714,0.6193177306671497,0.7776411374723544,0.8579344988581444,1.649342867151087,268.1933417872266,0.0
N350_MAR_both_misspec_NULL,350,MAR,both_misspec,True,0.0,0.0,AIPW,250,0.0,-0.004199462392724885,0.014784082858237147,0.23332668700393885,0.00986429383666125,0.968,0.011131217363792701,0.032,0.011131217363792696,0.7695885714285714,0.6193177306671497,0.7776411374723544,0.8579344988581444,1.649342867151087,268.1933417872266,0.0
N350_MAR_correct_ALT,350,MAR,correct,False,0.45,0.28,CC,250,0.41382823521152323,-0.013533881221416601,0.015223373149425228,0.24060171936735822,0.01024481429555465,0.964,0.011782020200288238,,,0.7682057142857143,,,,,,
N350_MAR_correct_ALT,350,MAR,correct,False,0.45,0.28,OM,250,0.41382823521152323,0.002099133172698513,0.014016522097165,0.22118694896728217,0.009775885660362473,0.952,0.013519763311537675,,,0.7682057142857143,,,,,,
N350_MAR_correct_ALT,350,MAR,correct,False,0.45,0.28,IPW,250,0.41382823521152323,-0.0001308443513850447,0.01906769668839821,0.3008832070977567,0.012708783315102733,0.968,0.011131217363792701,,,0.7682057142857143,0.4903224426777292,0.7892565705910028,0.9292355406024629,2.1161971154433106,264.8120827699413,9.142857142857143e-05
N350_MAR_correct_ALT,350,MAR,correct,False,0.45,0.28,AIPW,250,0.41382823521152323,0.0020642218237029316,0.013956885724395397,0.22024561546957436,0.009739682748756133,0.948,0.014042222046385685,,,0.7682057142857143,0.4903224426777292,0.7892565705910028,0.9292355406024629,2.1161971154433106,264.8120827699413,9.142857142857143e-05
N350_MAR_correct_NULL,350,MAR,correct,True,0.0,0.0,CC,250,0.0,0.009861948123573326,0.016521612631268917,0.2608931109118838,0.01055551696126036,0.92,0.01715808847162177,0.08,0.017158088471621775,0.7717942857142857,,,,,,
N350_MAR_correct_NULL,350,MAR,correct,True,0.0,0.0,OM,250,0.0,0.004889466609638224,0.015972270048348686,0.25208559280048815,0.01067619548634793,0.94,0.015019986684414876,0.06,0.01501998668441487,0.7717942857142857,,,,,,
N350_MAR_correct_NULL,350,MAR,correct,True,0.0,0.0,IPW,250,0.0,-0.00999463400777288,0.02071982093823915,0.3271059868871403,0.015041785951632454,0.948,0.014042222046385685,0.052,0.014042222046385677,0.7717942857142857,0.504659962011815,0.7910105772693219,0.9270833518338396,2.0482605348062877,266.4815715794886,3.428571428571429e-05
N350_MAR_correct_NULL,350,MAR,correct,True,0.0,0.0,AIPW,250,0.0,0.004156178365917001,0.01616165011053819,0.2550604015878957,0.010651572902724062,0.94,0.015019986684414876,0.06,0.01501998668441487,0.7717942857142857,0.504659962011815,0.7910105772693219,0.9270833518338396,2.0482605348062877,266.4815715794886,3.428571428571429e-05
N350_MAR_missing_misspec_ALT,350,MAR,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.009572473532733898,0.014963079822192851,0.23630738019177117,0.008793249410330788,0.98,0.008854377448471465,,,0.7694285714285715,,,,,,
N350_MAR_missing_misspec_ALT,350,MAR,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,0.0033162691756930844,0.014391988307473125,0.22712595662850604,0.00907976144717503,0.952,0.013519763311537675,,,0.7694285714285715,,,,,,
N350_MAR_missing_misspec_ALT,350,MAR,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.012190749568303001,0.019257824489778853,0.30412777181760214,0.012605434082524522,0.964,0.011782020200288238,,,0.7694285714285715,0.6249363455164937,0.7779003154881476,0.8583422203160355,1.625818681250804,268.1923544867576,0.0
N350_MAR_missing_misspec_ALT,350,MAR,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,0.0019290621797948449,0.014391330668451498,0.22709956073199034,0.009069729671650165,0.956,0.012971353052014278,,,0.7694285714285715,0.6249363455164937,0.7779003154881476,0.8583422203160355,1.625818681250804,268.1923544867576,0.0
N350_MAR_missing_misspec_NULL,350,MAR,missing_misspec,True,0.0,0.0,CC,250,0.0,0.015229867200084157,0.015961401251867676,0.25232670291863646,0.010445608505726869,0.968,0.011131217363792701,0.032,0.011131217363792696,0.76776,,,,,,
N350_MAR_missing_misspec_NULL,350,MAR,missing_misspec,True,0.0,0.0,OM,250,0.0,0.019696399310742158,0.015575380076773494,0.2465633221208305,0.009629555209312187,0.96,0.01239354670786374,0.04,0.012393546707863733,0.76776,,,,,,
N350_MAR_missing_misspec_NULL,350,MAR,missing_misspec,True,0.0,0.0,IPW,250,0.0,0.022428226081738216,0.019547257604155443,0.30926485413983523,0.012426612831785169,0.956,0.012971353052014278,0.044,0.012971353052014273,0.76776,0.6128687197464818,0.7761663628308784,0.860546971571972,1.6548261741424124,267.5210848023652,0.0
N350_MAR_missing_misspec_NULL,350,MAR,missing_misspec,True,0.0,0.0,AIPW,250,0.0,0.01976040371933636,0.01563739754622883,0.24754392712775894,0.009849152209272872,0.96,0.01239354670786374,0.04,0.012393546707863733,0.76776,0.6128687197464818,0.7761663628308784,0.860546971571972,1.6548261741424124,267.5210848023652,0.0
N350_MAR_outcome_misspec_ALT,350,MAR,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.014152203688606915,0.015032870843128902,0.23763648522482061,0.009946576570858762,0.96,0.01239354670786374,,,0.7680800000000001,,,,,,
N350_MAR_outcome_misspec_ALT,350,MAR,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.017044995222789638,0.014219018773521677,0.2250188327400701,0.010545647453262336,0.968,0.011131217363792701,,,0.7680800000000001,,,,,,
N350_MAR_outcome_misspec_ALT,350,MAR,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.0019367146653317226,0.020677911542574735,0.32629768812936555,0.014769176314615004,0.944,0.014541526742402262,,,0.7680800000000001,0.4925051084725911,0.7889016021327764,0.9282034175999447,2.1017602005942098,264.88204822447847,5.714285714285714e-05
N350_MAR_outcome_misspec_ALT,350,MAR,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.00022337868054570943,0.01435877251006361,0.22657771856248082,0.010490580345838262,0.96,0.01239354670786374,,,0.7680800000000001,0.4925051084725911,0.7889016021327764,0.9282034175999447,2.1017602005942098,264.88204822447847,5.714285714285714e-05
N350_MAR_outcome_misspec_NULL,350,MAR,outcome_misspec,True,0.0,0.0,CC,250,0.0,0.009187629903292025,0.016126249023113083,0.25463372424827846,0.011045691885131928,0.944,0.014541526742402262,0.056,0.014541526742402257,0.7667771428571428,,,,,,
N350_MAR_outcome_misspec_NULL,350,MAR,outcome_misspec,True,0.0,0.0,OM,250,0.0,0.006543215560039685,0.015387531167525547,0.24289929273739375,0.010326143600377011,0.952,0.013519763311537675,0.048,0.01351976331153767,0.7667771428571428,,,,,,
N350_MAR_outcome_misspec_NULL,350,MAR,outcome_misspec,True,0.0,0.0,IPW,250,0.0,0.0067735935863598926,0.020225833444970937,0.31923013934692274,0.013708090305025993,0.936,0.01547953487673321,0.064,0.015479534876733215,0.7667771428571428,0.5014406316406791,0.785466650551278,0.9246037975040184,2.0503948950464705,264.83131616125934,2.2857142857142858e-05
N350_MAR_outcome_misspec_NULL,350,MAR,outcome_misspec,True,0.0,0.0,AIPW,250,0.0,0.00692569857650794,0.015543568209294928,0.24537112902162433,0.010570375523436582,0.948,0.014042222046385685,0.052,0.014042222046385677,0.7667771428571428,0.5014406316406791,0.785466650551278,0.9246037975040184,2.0503948950464705,264.83131616125934,2.2857142857142858e-05
N350_MNARintStrong_both_misspec_ALT,350,MNARintStrong,both_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.37536055248967387,0.017275460936267764,0.4639046135305415,0.01658310813939693,0.724,0.028271823428990213,,,0.6681942857142856,,,,,,
N350_MNARintStrong_both_misspec_ALT,350,MNARintStrong,both_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.316731442691377,0.015981464488720384,0.4048644234595261,0.015858796431698723,0.804,0.02510649318403508,,,0.6681942857142856,,,,,,
N350_MNARintStrong_both_misspec_ALT,350,MNARintStrong,both_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.36242245365198805,0.020752027335910646,0.4884475897270584,0.019010451705542105,0.792,0.025669904557672197,,,0.6681942857142856,0.45282444533149846,0.6901505058110555,0.8182277431336509,2.2846276140126665,229.96297584765836,0.0
N350_MNARintStrong_both_misspec_ALT,350,MNARintStrong,both_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.3207619486973428,0.01623896067079507,0.4105490041461024,0.01613865800911144,0.792,0.025669904557672197,,,0.6681942857142856,0.45282444533149846,0.6901505058110555,0.8182277431336509,2.2846276140126665,229.96297584765836,0.0
N350_MNARintStrong_both_misspec_NULL,350,MNARintStrong,both_misspec,True,0.0,0.0,CC,250,0.0,-0.3480050546631183,0.017956128777325536,0.44876579156324586,0.016988974888767945,0.78,0.0261992366301005,0.22,0.026199236630100504,0.6829942857142858,,,,,,
N350_MNARintStrong_both_misspec_NULL,350,MNARintStrong,both_misspec,True,0.0,0.0,OM,250,0.0,-0.31862058976322816,0.01694650122319872,0.4159661912275184,0.015685052576533836,0.796,0.025485996154751337,0.204,0.02548599615475134,0.6829942857142858,,,,,,
N350_MNARintStrong_both_misspec_NULL,350,MNARintStrong,both_misspec,True,0.0,0.0,IPW,250,0.0,-0.34456658807521245,0.021637644064011873,0.48508231892882814,0.019515633412851927,0.808,0.02491072058371656,0.192,0.024910720583716565,0.6829942857142858,0.475623966705479,0.6984856750629728,0.8189973621470873,2.181128822925468,235.91102222885146,0.0
N350_MNARintStrong_both_misspec_NULL,350,MNARintStrong,both_misspec,True,0.0,0.0,AIPW,250,0.0,-0.3225310442040946,0.017045091842427872,0.41996372259835385,0.015746972099539527,0.788,0.025850029013523367,0.212,0.02585002901352337,0.6829942857142858,0.475623966705479,0.6984856750629728,0.8189973621470873,2.181128822925468,235.91102222885146,0.0
N350_MNARintStrong_correct_ALT,350,MNARintStrong,correct,False,0.45,0.28,CC,250,0.41382823521152323,-0.3837075861087919,0.01701659971340277,0.46833013294381837,0.01498078288187993,0.72,0.028397182958878157,,,0.6667542857142857,,,,,,
N350_MNARintStrong_correct_ALT,350,MNARintStrong,correct,False,0.45,0.28,OM,250,0.41382823521152323,-0.2949608473969835,0.016197439644320966,0.39029323233175633,0.013226610865854705,0.808,0.02491072058371656,,,0.6667542857142857,,,,,,
N350_MNARintStrong_correct_ALT,350,MNARintStrong,correct,False,0.45,0.28,IPW,250,0.41382823521152323,-0.34332107704635173,0.021325992318349824,0.48074322781135836,0.018014844531435904,0.828,0.023867634989667496,,,0.6667542857142857,0.2970339437774266,0.7115053406681094,0.927909091012284,3.6059416745962056,220.50770519540782,1.1428571428571429e-05
N350_MNARintStrong_correct_ALT,350,MNARintStrong,correct,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.29675034888591206,0.016222021386069877,0.3919006379793066,0.013479473374911236,0.824,0.024085182166635157,,,0.6667542857142857,0.2970339437774266,0.7115053406681094,0.927909091012284,3.6059416745962056,220.50770519540782,1.1428571428571429e-05
N350_MNARintStrong_correct_NULL,350,MNARintStrong,correct,True,0.0,0.0,CC,250,0.0,-0.3295096615657874,0.018176585719399126,0.43685615012318546,0.016237205141103,0.82,0.024298148077579906,0.18,0.024298148077579906,0.6842285714285714,,,,,,
N350_MNARintStrong_correct_NULL,350,MNARintStrong,correct,True,0.0,0.0,OM,250,0.0,-0.30540412763700997,0.017756092610201984,0.4144588140557013,0.016650225308083147,0.856,0.022204864331943127,0.144,0.022204864331943124,0.6842285714285714,,,,,,
N350_MNARintStrong_correct_NULL,350,MNARintStrong,correct,True,0.0,0.0,IPW,250,0.0,-0.33085600663157283,0.02165756922477165,0.47566713466552385,0.01834976859216153,0.824,0.024085182166635157,0.176,0.024085182166635154,0.6842285714285714,0.3317145865760909,0.72258364002577,0.9262068323142283,3.1913755037460034,229.25821664772977,3.428571428571429e-05
N350_MNARintStrong_correct_NULL,350,MNARintStrong,correct,True,0.0,0.0,AIPW,250,0.0,-0.30471387047107884,0.017778075495542313,0.4141853147691752,0.016343590234720682,0.852,0.022458495051984228,0.148,0.022458495051984228,0.6842285714285714,0.3317145865760909,0.72258364002577,0.9262068323142283,3.1913755037460034,229.25821664772977,3.428571428571429e-05
N350_MNARintStrong_missing_misspec_ALT,350,MNARintStrong,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.38652019077411065,0.017476539724587226,0.47481553115033914,0.01552006220012753,0.708,0.028756634017214185,,,0.6672457142857142,,,,,,
N350_MNARintStrong_missing_misspec_ALT,350,MNARintStrong,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.29590819487094394,0.017415746137028457,0.4038383401258807,0.014565722811692336,0.792,0.025669904557672197,,,0.6672457142857142,,,,,,
N350_MNARintStrong_missing_misspec_ALT,350,MNARintStrong,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.38280453307338147,0.020193210407797858,0.4980692536569136,0.017714312689206178,0.768,0.02669651662670619,,,0.6672457142857142,0.4494852590715383,0.6890327500501185,0.8180678023869608,2.3080975235108285,229.56891526455203,0.0
N350_MNARintStrong_missing_misspec_ALT,350,MNARintStrong,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.3000711920443175,0.017621766358418136,0.4091012784665629,0.014789962698415699,0.792,0.025669904557672197,,,0.6672457142857142,0.4494852590715383,0.6890327500501185,0.8180678023869608,2.3080975235108285,229.56891526455203,0.0
N350_MNARintStrong_missing_misspec_NULL,350,MNARintStrong,missing_misspec,True,0.0,0.0,CC,250,0.0,-0.37041131377401476,0.01703178914636211,0.4576406012492773,0.015391466802358016,0.772,0.02653420434081263,0.228,0.026534204340812634,0.6825028571428571,,,,,,
N350_MNARintStrong_missing_misspec_NULL,350,MNARintStrong,missing_misspec,True,0.0,0.0,OM,250,0.0,-0.3414047704785828,0.017002595851553663,0.4342121548997218,0.016027946846668674,0.8,0.025298221281347035,0.2,0.02529822128134704,0.6825028571428571,,,,,,
N350_MNARintStrong_missing_misspec_NULL,350,MNARintStrong,missing_misspec,True,0.0,0.0,IPW,250,0.0,-0.3713025155372031,0.02034380054724519,0.4908352503641851,0.01828647318015087,0.796,0.025485996154751337,0.204,0.02548599615475134,0.6825028571428571,0.47286244742096517,0.6987179963300115,0.8196567313876322,2.199691430800088,235.7939379982877,0.0
N350_MNARintStrong_missing_misspec_NULL,350,MNARintStrong,missing_misspec,True,0.0,0.0,AIPW,250,0.0,-0.3419772669634049,0.017085798148292853,0.43547405343194395,0.016232212343742405,0.796,0.025485996154751337,0.204,0.02548599615475134,0.6825028571428571,0.47286244742096517,0.6987179963300115,0.8196567313876322,2.199691430800088,235.7939379982877,0.0
N350_MNARintStrong_outcome_misspec_ALT,350,MNARintStrong,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.3717984033546412,0.0194004868933003,0.4816143652027445,0.016986270007462834,0.676,0.02959891889917603,,,0.6651542857142857,,,,,,
N350_MNARintStrong_outcome_misspec_ALT,350,MNARintStrong,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.3106589736730947,0.017783355422066084,0.41863430665729584,0.014778175252274523,0.772,0.02653420434081263,,,0.6651542857142857,,,,,,
N350_MNARintStrong_outcome_misspec_ALT,350,MNARintStrong,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.3266309635548261,0.022906646646160825,0.4871772644892204,0.01887922077635873,0.796,0.025485996154751337,,,0.6651542857142857,0.30164830250969443,0.7080925974535469,0.922623519090646,3.518245834436654,220.64066852675722,5.714285714285714e-05
N350_MNARintStrong_outcome_misspec_ALT,350,MNARintStrong,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.282509876846246,0.01824344434880667,0.40334206658985444,0.015229981794551895,0.804,0.02510649318403508,,,0.6651542857142857,0.30164830250969443,0.7080925974535469,0.922623519090646,3.518245834436654,220.64066852675722,5.714285714285714e-05
N350_MNARintStrong_outcome_misspec_NULL,350,MNARintStrong,outcome_misspec,True,0.0,0.0,CC,250,0.0,-0.35545129318360447,0.018637559771687393,0.4613436048678453,0.016632111253766627,0.768,0.02669651662670619,0.232,0.02669651662670619,0.6818514285714286,,,,,,
N350_MNARintStrong_outcome_misspec_NULL,350,MNARintStrong,outcome_misspec,True,0.0,0.0,OM,250,0.0,-0.3104790070227665,0.01804095109438184,0.4212371267859975,0.015153394559558931,0.796,0.025485996154751337,0.204,0.02548599615475134,0.6818514285714286,,,,,,
N350_MNARintStrong_outcome_misspec_NULL,350,MNARintStrong,outcome_misspec,True,0.0,0.0,IPW,250,0.0,-0.3611506223128725,0.020278978361123055,0.4825223060919862,0.01956399191210731,0.852,0.022458495051984228,0.148,0.022458495051984228,0.6818514285714286,0.3304699597647115,0.7197616150645493,0.9220774057007879,3.2104676560956595,228.47118626186193,2.2857142857142858e-05
N350_MNARintStrong_outcome_misspec_NULL,350,MNARintStrong,outcome_misspec,True,0.0,0.0,AIPW,250,0.0,-0.31561831748239044,0.018658972122596193,0.431631874700767,0.016665981086768904,0.812,0.02471080735224974,0.188,0.024710807352249745,0.6818514285714286,0.3304699597647115,0.7197616150645493,0.9220774057007879,3.2104676560956595,228.47118626186193,2.2857142857142858e-05
N350_MNARmod_both_misspec_ALT,350,MNARmod,both_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.093992129704343,0.017137976845426735,0.28630119242608715,0.011900441047051517,0.948,0.014042222046385685,,,0.7018514285714286,,,,,,
N350_MNARmod_both_misspec_ALT,350,MNARmod,both_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.07778115874890926,0.016126796646813782,0.26609815408633786,0.01165004532919055,0.94,0.015019986684414876,,,0.7018514285714286,,,,,,
N350_MNARmod_both_misspec_ALT,350,MNARmod,both_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.10433270652127799,0.02011935274321617,0.3341820072905469,0.013451499125383435,0.956,0.012971353052014278,,,0.7018514285714286,0.511810020798432,0.7146091880282462,0.8216288312506059,2.0071457644023094,243.46703451991164,0.0
N350_MNARmod_both_misspec_ALT,350,MNARmod,both_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.07876162619162103,0.01607588482297471,0.2656190465646134,0.011776454448221929,0.94,0.015019986684414876,,,0.7018514285714286,0.511810020798432,0.7146091880282462,0.8216288312506059,2.0071457644023094,243.46703451991164,0.0
N350_MNARmod_both_misspec_NULL,350,MNARmod,both_misspec,True,0.0,0.0,CC,250,0.0,-0.0704425939810827,0.017679072633671102,0.28772732184179467,0.013286350496016659,0.932,0.01592180894245374,0.068,0.015921808942453743,0.71296,,,,,,
N350_MNARmod_both_misspec_NULL,350,MNARmod,both_misspec,True,0.0,0.0,OM,250,0.0,-0.05340899151220058,0.01666819389695488,0.26838752510723146,0.01202070037159054,0.936,0.01547953487673321,0.064,0.015479534876733215,0.71296,,,,,,
N350_MNARmod_both_misspec_NULL,350,MNARmod,both_misspec,True,0.0,0.0,IPW,250,0.0,-0.06583462028815287,0.021583692133902873,0.3468894391519139,0.0160082095098852,0.928,0.01634821091128934,0.072,0.016348210911289345,0.71296,0.5272668256829862,0.7251093413922935,0.8289637777891435,1.952984709908459,247.46021596479483,0.0
N350_MNARmod_both_misspec_NULL,350,MNARmod,both_misspec,True,0.0,0.0,AIPW,250,0.0,-0.0540901992219625,0.016776378360885618,0.2701962629420729,0.012009386067862381,0.936,0.01547953487673321,0.064,0.015479534876733215,0.71296,0.5272668256829862,0.7251093413922935,0.8289637777891435,1.952984709908459,247.46021596479483,0.0
N350_MNARmod_correct_ALT,350,MNARmod,correct,False,0.45,0.28,CC,250,0.41382823521152323,-0.054786924183202516,0.017149836288508965,0.2761099624377905,0.011937991106892455,0.952,0.013519763311537675,,,0.7041028571428571,,,,,,
N350_MNARmod_correct_ALT,350,MNARmod,correct,False,0.45,0.28,OM,250,0.41382823521152323,-0.01475596425395629,0.017287566115282364,0.2731919912560369,0.010057897315847981,0.944,0.014541526742402262,,,0.7041028571428571,,,,,,
N350_MNARmod_correct_ALT,350,MNARmod,correct,False,0.45,0.28,IPW,250,0.41382823521152323,-0.02142803470276222,0.02048435669068744,0.32394717016825336,0.012781188092397675,0.96,0.01239354670786374,,,0.7041028571428571,0.3686997987219083,0.7374917240478608,0.9260020918501021,2.8658107621700912,238.07927933487088,4.5714285714285716e-05
N350_MNARmod_correct_ALT,350,MNARmod,correct,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.015241983414186486,0.01738105291204234,0.27469158549338746,0.01020384722189624,0.948,0.014042222046385685,,,0.7041028571428571,0.3686997987219083,0.7374917240478608,0.9260020918501021,2.8658107621700912,238.07927933487088,4.5714285714285716e-05
N350_MNARmod_correct_NULL,350,MNARmod,correct,True,0.0,0.0,CC,250,0.0,-0.09204091164375576,0.01673475415430598,0.2796506330600271,0.014775520708386494,0.932,0.01592180894245374,0.068,0.015921808942453743,0.7123657142857143,,,,,,
N350_MNARmod_correct_NULL,350,MNARmod,correct,True,0.0,0.0,OM,250,0.0,-0.0915397084582958,0.01628740988472678,0.2728262610016686,0.013699956131385032,0.92,0.01715808847162177,0.08,0.017158088471621775,0.7123657142857143,,,,,,
N350_MNARmod_correct_NULL,350,MNARmod,correct,True,0.0,0.0,IPW,250,0.0,-0.09885966258126426,0.020333560595502106,0.33574275989502655,0.017251953640048605,0.948,0.014042222046385685,0.052,0.014042222046385677,0.7123657142857143,0.3757512850571133,0.7444935285799891,0.92420219209641,2.8236518586184256,241.40073340299634,6.857142857142858e-05
N350_MNARmod_correct_NULL,350,MNARmod,correct,True,0.0,0.0,AIPW,250,0.0,-0.0964392510917417,0.01608468140631247,0.27151621712309737,0.013843878759984142,0.924,0.016759952267235128,0.076,0.01675995226723513,0.7123657142857143,0.3757512850571133,0.7444935285799891,0.92420219209641,2.8236518586184256,241.40073340299634,6.857142857142858e-05
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.1116189121568282,0.01659400393705973,0.2846465567158666,0.011429054204068428,0.932,0.01592180894245374,,,0.7027771428571429,,,,,,
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.05805474467143254,0.015921556197881225,0.2578581884828858,0.011099749087482812,0.94,0.015019986684414876,,,0.7027771428571429,,,,,,
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.11935590677886548,0.020154574975762788,0.3396930212765086,0.014563932681026417,0.94,0.015019986684414876,,,0.7027771428571429,0.5103674491392287,0.714845744441425,0.82294034576083,2.0279692734661516,243.69173122308013,0.0
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.05760915712434041,0.015981391470591022,0.2586786200003984,0.011369952578446727,0.944,0.014541526742402262,,,0.7027771428571429,0.5103674491392287,0.714845744441425,0.82294034576083,2.0279692734661516,243.69173122308013,0.0
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,CC,250,0.0,-0.04890588715930364,0.017428175082854623,0.2793266299366721,0.011182511987897905,0.944,0.014541526742402262,0.056,0.014541526742402257,0.7139428571428572,,,,,,
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,OM,250,0.0,-0.042050609701591184,0.017106537859512223,0.27319229404115314,0.011385568520332687,0.936,0.01547953487673321,0.064,0.015479534876733215,0.7139428571428572,,,,,,
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,IPW,250,0.0,-0.06085317567440729,0.019251872481364042,0.3098243420154348,0.012892601256044993,0.964,0.011782020200288238,0.036,0.011782020200288235,0.7139428571428572,0.5260955537975268,0.726156219716174,0.831608262055402,1.9543075865255943,247.72176350371993,0.0
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,AIPW,250,0.0,-0.04346361890897614,0.01698896557639758,0.2715818459623437,0.011411252352606115,0.952,0.013519763311537675,0.048,0.01351976331153767,0.7139428571428572,0.5260955537975268,0.726156219716174,0.831608262055402,1.9543075865255943,247.72176350371993,0.0
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.07125197806193542,0.017078152160134336,0.2787489935366747,0.013948033887086956,0.944,0.014541526742402262,,,0.7026971428571428,,,,,,
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.06787065102733449,0.015775943754244025,0.2580264428383357,0.011647241403189387,0.96,0.01239354670786374,,,0.7026971428571428,,,,,,
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.05025384179392143,0.02101148092942322,0.33534243542397063,0.013863276145101938,0.948,0.014042222046385685,,,0.7026971428571428,0.3573064495128304,0.7374862524340879,0.9256059840046086,2.9515995411315528,237.15597490541947,5.714285714285714e-05
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.03736831982717851,0.01638968371171411,0.2613105482697608,0.011469905843954261,0.936,0.01547953487673321,,,0.7026971428571428,0.3573064495128304,0.7374862524340879,0.9256059840046086,2.9515995411315528,237.15597490541947,5.714285714285714e-05
N350_MNARmod_outcome_misspec_NULL,350,MNARmod,outcome_misspec,True,0.0,0.0,CC,250,0.0,-0.06202184082817895,0.01873532659670688,0.30207418285637844,0.01584829520971337,0.952,0.013519763311537675,0.048,0.01351976331153767,0.7090171428571429,,,,,,
